"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Wlodzimierz Wolfowicz,327526795,15.103,,79,WC 38,,Final,,,,-1,-1,-1,3.5,5,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,14.06.2023 pomocnik (90'),Polska,21.06.2023"
"Ernest Haponiuk,330187216,16.041,,17,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Maciej Makola,331245872,15.087,,3,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,18.06.2023 stoper (90'),Polska,21.06.2023"
"Zbigniew Konowalski,331839294,15.087,,8,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.06.2023 skrzydlowy (46'),Polska,21.06.2023"
"Alojzy Dubas,331117384,15.077,,1,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Filip Lekston,327761012,16.043,,17,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,4.5,4,-1.0,-1.0,-1.0,-1.0,4.5,4.0,14.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Sebastian Borczon,328611052,15.108,,8,WC 38,,Final,,,,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.06.2023 boczny_obronca (81') napastnik (9'),Polska,21.06.2023"
"Jacek Kosciow,329233705,15.093,,7,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,15.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Czeslaw Dudaszek,328147059,16.090,,17,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,2,-1,-1,-1,-1,1,2.0,-1.0,-1.0,-1.0,-1.0,1.0,20.06.2023 bramkarz (90'),Polska,21.06.2023"
"Jan Weglarz,329936896,16.079,,2,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Adam Gnoinski,328573844,16.023,,24,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,4,4.5,-1,-1,-1,-1.0,4.0,4.5,-1.0,-1.0,-1.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Andrzej Guziejko,324595242,16.068,,66,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,5,3,3,1,1.5,1.5,-1.0,3.0,3.0,-1.0,-1.0,1.5,20.06.2023 napastnik (90'),Polska,21.06.2023"
"Beniamin Kosturek,325044893,16.051,,94,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,1,2.5,3,5,5,5,-1.0,-1.0,-1.0,5.0,5.0,-1.0,20.06.2023 pomocnik (90'),Polska,21.06.2023"
"Edward Matejko,328363874,16.069,H,10,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,3,3.5,-1,-1,-1,-1.0,3.0,3.5,-1.0,-1.0,-1.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Janusz Saltarski,323713616,17.010,,17,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2,-1,3,3.5,6,-1.0,2.0,-1.0,3.0,3.5,6.0,20.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Kacper Zapior,327887533,17.058,,73,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5,5,5.5,5,6,-1.0,5.0,5.0,-1.0,-1.0,6.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Patryk Karwacki,324838879,16.091,,108,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,1,-1,3.5,5,5.5,3,1.0,-1.0,-1.0,-1.0,5.5,-1.0,14.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Robert Gurgacz,324897463,16.041,H,122,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,6,5.5,4,-1,5.5,-1.0,6.0,5.5,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Roman Stolarek,327099525,16.090,,52,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,5,3.5,3,1.5,1.5,-1,5.0,-1.0,-1.0,1.5,1.5,-1.0,20.06.2023 bramkarz (90'),Polska,21.06.2023"
"Roman Wilkus,320202022,16.104,,3,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,2,-1,-1,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Wladyslaw Lyczkowski,325863169,16.058,,59,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,1,3,3.5,3.5,3.5,4.5,-1.0,3.0,3.5,3.5,-1.0,4.5,20.06.2023 napastnik (90'),Polska,21.06.2023"
"Adam Borsuk,325044352,17.010,,100,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,2,3.5,3,6,-1.0,-1.0,2.0,3.5,3.0,-1.0,13.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Artur Andrusiewicz,320718330,17.036,Q,93,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1,-1,3,5,4,-1,1.0,-1.0,3.0,4.5,4.0,-1.0,20.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Bogdan Gierdalski,330090276,15.049,Q,29,WC 38,10,Continental Championship  Matchday 8,20/06/2025,91,8,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Feliks Uznanski,328239666,15.105,,24,WC 38,,Final,,,,-1,2.5,-1,-1,-1,4,-1.0,2.5,-1.0,-1.0,-1.0,4.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Jerzy Wojciechowski,328015256,15.098,,14,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,3.5,6,-1.0,-1.0,-1.0,-1.0,3.5,6.0,20.06.2023 napastnik (90'),Polska,21.06.2023"
"Marcin Przybylak,326554340,16.097,,66,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1,-1,2.5,2.5,4,-1,1.0,-1.0,2.5,2.5,4.0,-1.0,20.06.2023 bramkarz (90'),Polska,21.06.2023"
"Oktawian Kurpiela,328063225,15.091,,73,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,20.06.2023 napastnik (90'),Polska,21.06.2023"
"Patryk Rojek,324543744,16.054,,80,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,4.5,3,4.5,7,-1.0,-1.0,4.5,3.0,4.5,7.0,20.06.2023 napastnik (90'),Polska,21.06.2023"
"Roman Szczubelek,328671951,15.089,,44,WC 38,2,Friendly,09/05/2025,91,2,-1,2.5,3,-1,4.5,-1,-1.0,2.5,3.0,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Stanislaw Ksiadzyna,327043114,16.067,,87,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,3,3,-1,5,-1.0,-1.0,3.0,3.0,-1.0,5.0,13.06.2023 pomocnik (90'),Polska,21.06.2023"
"Stanislaw Maryniak,322059415,16.097,H,164,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,2.5,4,3,5.5,5,-1.0,2.5,4.0,3.0,5.5,-1.0,20.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Wiktor Swietochowski,331566362,16.081,,2,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Wladyslaw Winciorek,323847460,16.110,T,143,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,1,3.5,4.5,3.5,5.5,4,1.0,3.5,-1.0,3.5,5.5,-1.0,20.06.2023 stoper (90'),Polska,21.06.2023"
"Kuba Skocki,331011946,16.008,,17,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,17.06.2023 napastnik (90'),Polska,21.06.2023"
"Tobiasz Praga,326819499,15.109,,2,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Jacek Huber,332064725,15.008,,1,WC 38,18,World Cup - Round I  Matchday 3,01/08/2025,91,14,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Tomasz Belus,329150501,15.066,,3,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,21.06.2023 pomocnik (90'),Polska,21.06.2023"
"Andrzej Koscianski,329379298,16.081,,3,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,18.06.2023 napastnik (90'),Polska,21.06.2023"
"Dionizy Myszkier,327975017,16.069,,17,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,-1,4.5,-1,-1,-1.0,4.0,-1.0,4.5,-1.0,-1.0,18.06.2023 stoper (90'),Polska,21.06.2023"
"Grzegorz Soful,315557918,17.090,,170,WC 37,2,Friendly,27/09/2024,89,2,-1,5,4.5,-1,-1,5,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,19.06.2023 stoper (90'),Polska,21.06.2023"
"Walenty Sadocha,322060177,17.071,,92,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4.5,4,5.5,-1,-1,-1.0,4.5,-1.0,5.5,-1.0,-1.0,19.06.2023 stoper (90'),Polska,21.06.2023"
"Orest Bort,328319655,17.011,,47,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,19.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Daniel Turek,327791917,16.073,,15,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,19.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Daniel Wojtyla,326689962,17.053,,85,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,3,3.5,6,-1.0,-1.0,-1.0,3.0,3.5,6.0,19.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Ferdynand Lyszczarz,321819120,17.046,,65,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,19.06.2023 pomocnik (90'),Polska,21.06.2023"
"Jacek Radej,328829092,16.035,,58,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,4,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,19.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Jan Mika,320083176,18.016,T,150,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,2.5,3,-1,4,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,12.06.2023 napastnik (90'),Polska,21.06.2023"
"Kajetan Blawat,326145942,17.067,,107,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,2.5,3.5,6,-1.0,-1.0,-1.0,2.5,3.5,6.0,05.06.2023 skrzydlowy (80'),Polska,21.06.2023"
"Marek Bielas,316184527,18.014,U,191,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,6,2,-1,-1,1.5,-1,4.5,2.0,-1.0,-1.0,1.5,-1.0,12.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Marek Pawlowski,312284241,18.069,,323,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,5.5,-1,2,1,-1,1.5,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,19.06.2023 bramkarz (90'),Polska,21.06.2023"
"Michal Latkowski,327020627,16.092,,70,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,3.5,-1,4.5,4.5,-1.0,-1.0,3.5,-1.0,4.5,-1.0,23.05.2023 boczny_obronca (90'),Polska,21.06.2023"
"Nestor Dybczynski,314420339,18.008,,250,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,2.5,4,4,6,-1,-1.0,-1.0,4.0,3.0,-1.0,-1.0,12.06.2023 pomocnik (90'),Polska,21.06.2023"
"Oskar Pazdziora,325527296,16.034,,114,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,4.5,4,-1,-1,-1.0,-1.0,4.5,4.0,-1.0,-1.0,12.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Stanislaw Samulewicz,322468585,17.093,,138,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,2.5,3,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,19.06.2023 napastnik (90'),Polska,21.06.2023"
"Wieslaw Kleczek,326583378,17.021,U,30,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,3,-1,5,4,-1.0,-1.0,3.0,-1.0,5.0,4.0,19.06.2023 napastnik (90'),Polska,21.06.2023"
"Zenon Wleklik,329911985,15.075,,8,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,19.06.2023 pomocnik (90'),Polska,21.06.2023"
"Cyryl Wojniusz,324919237,16.065,T,14,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,20.06.2023 pomocnik (90'),Polska,21.06.2023"
"Mieczyslaw Radecki,331822673,16.062,,7,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,20.06.2023 pomocnik (90'),Polska,21.06.2023"
"Albert Pelczyk,326571028,16.030,,78,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4,4,4.5,5,4,-1.0,4.0,4.0,-1.0,-1.0,-1.0,10.06.2023 stoper (90'),Polska,21.06.2023"
"Bartlomiej Bialka,328380326,15.109,P,30,WC 38,,Final,,,,-1,4.5,-1,4.5,3.5,5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,10.06.2023 napastnik (1'),Polska,21.06.2023"
"Franciszek Herbut,326969440,16.020,U,38,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,4,-1,4.5,4.5,5.5,-1.0,4.0,-1.0,-1.0,4.5,-1.0,17.06.2023 stoper (90'),Polska,21.06.2023"
"Fryderyk Lorenowicz,323870297,16.072,,120,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,5.5,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,17.06.2023 stoper (90'),Polska,21.06.2023"
"Krzysztof Wegrzynek,324666106,16.097,Q,57,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5,-1,4.5,-1,4.5,-1.0,-1.0,-1.0,3.5,-1.0,4.5,17.06.2023 stoper (58'),Polska,21.06.2023"
"Leon Osipiuk,324915417,17.025,,63,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,6.5,2.5,-1,-1,-1,-1,5.0,2.5,-1.0,-1.0,-1.0,-1.0,17.06.2023 bramkarz (90'),Polska,21.06.2023"
"Maciej Lyszkiewicz,326571001,16.100,,93,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,4.5,3.5,5.5,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,17.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Miroslaw Bury,331424006,15.058,,0,WC 38,9,Continental Championship  Matchday 7,13/06/2025,91,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Pawel Neska,329105590,15.092,,51,WC 38,2,Friendly,09/05/2025,91,2,-1,3,-1,-1,4,5,-1.0,-1.0,-1.0,-1.0,3.0,5.0,10.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Stanislaw Zygarowski,322124545,16.105,U,127,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,4.5,6,7,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,17.06.2023 pomocnik (90'),Polska,21.06.2023"
"Sylweriusz Matias,328266931,16.103,,23,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,3,4,4.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,08.06.2023 napastnik (1'),Polska,21.06.2023"
"Tomasz Kiluk,327180982,16.034,U,86,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,4.5,5.5,-1,6,4.5,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,17.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Wladyslaw Gniewek,329406010,15.086,,9,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,17.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Zbigniew Grzech,320044173,16.106,,148,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,7,5.5,4.5,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,17.06.2023 stoper (32'),Polska,21.06.2023"
"Zbigniew Kobylec,324366021,17.005,,134,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2.5,-1,4,-1,4.5,-1.0,-1.0,-1.0,4.0,-1.0,4.5,17.06.2023 pomocnik (90'),Polska,21.06.2023"
"Zbigniew Plachno,326339287,16.079,,68,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3,-1,3.5,-1,5,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,30.04.2023 napastnik (1'),Polska,21.06.2023"
"Zdzislaw Kauczor,322076618,18.016,T,142,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,5,5,5.5,6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,17.06.2023 pomocnik (90'),Polska,21.06.2023"
"Zygmunt Schubert,330689120,16.004,H,16,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,17.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Filip Blaszczynski,329816266,16.002,,17,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.06.2023 pomocnik (90'),Polska,21.06.2023"
"Zdzislaw Lopatowski,331796704,15.052,,2,WC 38,10,Continental Championship  Matchday 8,20/06/2025,91,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Cyprian Wesolowski,330187194,15.094,,3,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Konrad Malarski,327886891,16.028,,9,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Pawel Nowopolski,329816491,16.000,,17,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,10.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Amadeusz Jura,325701336,16.075,,9,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Filip Syropiatko,329106160,16.038,,16,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,1.5,-1,3,-1,-1,-1.0,1.5,-1.0,3.0,-1.0,-1.0,15.06.2023 pomocnik (90'),Polska,21.06.2023"
"Maksymilian Sulek,331795982,15.053,H,2,WC 38,10,Continental Championship  Matchday 8,20/06/2025,91,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Dariusz Gajo,326563962,16.092,,3,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Dominik Magryta,326792037,15.105,,9,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Michal Ciaston,325928518,16.007,,80,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.06.2023 bramkarz (90'),Polska,21.06.2023"
"Edmund Radej,318203474,17.025,,233,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5.5,5,4.5,5,5.5,-1.0,5.5,-1.0,4.5,5.0,-1.0,19.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Marian Potok,318476967,18.010,,157,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,5.5,-1,-1,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,19.06.2023 stoper (90'),Polska,21.06.2023"
"Jerzy Treter,324595463,17.001,U,108,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,3.5,-1,3.5,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,19.06.2023 napastnik (90'),Polska,21.06.2023"
"Arkadiusz Jawien,326708728,17.012,,72,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,4,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,05.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Juliusz Musialek,328422474,15.068,,24,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,05.06.2023 boczny_obronca (90'),Polska,21.06.2023"
"Maciej Swiac,329016003,16.051,,52,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,3,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,19.06.2023 pomocnik (90'),Polska,21.06.2023"
"Szymon Grotkowski,323245522,17.057,U,143,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5.5,6,5,5.5,6,-1.0,-1.0,-1.0,5.0,-1.0,6.0,19.06.2023 pomocnik (90'),Polska,21.06.2023"
"Prokop Dymalski,319504322,17.071,,115,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,-1,4.5,5,7,-1,1.5,-1.0,-1.0,5.0,-1.0,-1.0,05.06.2023 skrzydlowy (28'),Polska,21.06.2023"
"Artur Bulczak,327390790,15.102,,10,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Zenon Ciempka,322457633,16.087,,101,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3.5,5.5,-1,5,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,19.06.2023 stoper (90'),Polska,21.06.2023"
"Ariel Wensierski,313927704,18.051,T,254,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,5.5,5.5,6.5,6,5.5,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,19.06.2023 pomocnik (90'),Polska,21.06.2023"
"Filon Wasag,318354730,17.058,,225,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5.5,-1,6,5,3.5,-1.0,-1.0,-1.0,5.5,5.0,-1.0,19.06.2023 skrzydlowy (90'),Polska,21.06.2023"
"Stanislaw Rodzen,328503426,15.109,,16,WC 38,,Final,,,,-1,3.5,-1,-1,-1,6,-1.0,3.5,-1.0,-1.0,-1.0,6.0,19.06.2023 napastnik (90'),Polska,21.06.2023"
"August Zdulski,325000541,16.103,,38,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4,-1,4.5,-1,-1.0,-1.0,4.0,-1.0,4.5,-1.0,05.06.2023 skrzydlowy (62'),Polska,21.06.2023"
"Abelard Perz,329534237,15.102,,9,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,16.06.2023 pomocnik (90'),Polska,21.06.2023"
"Bernard Gielniak,327568998,15.092,,16,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,16.06.2023 pomocnik (90'),Polska,21.06.2023"
"Dawid Sasin,330989351,15.103,,16,WC 38,,Final,,,,-1,-1,-1,-1,3,4,-1.0,-1.0,-1.0,-1.0,3.0,4.0,17.06.2023 napastnik (90'),Polska,21.06.2023"
"Sebastian Gawin,331392088,15.048,,3,WC 38,10,Continental Championship  Matchday 8,20/06/2025,91,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Waldemar Czmychulec,324749395,16.089,T,14,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,3.5,-1,6,-1.0,-1.0,-1.0,3.5,-1.0,6.0,17.06.2023 napastnik (89'),Polska,21.06.2023"
"Franciszek Milaszewski,329454408,15.106,,3,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,21.06.2023"
"Miroslaw Krauza,326610459,16.087,,10,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.06.2023 napastnik (1'),Polska,21.06.2023"
