"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Bartosz Makal,292879698,21.064,H,660,WC 36,,Final,,,,1.5,4,-1,5,6,6,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,18.09.2022 stoper (90'),Polska,04.07.2023"
"Cyryl Burdzy,298506335,20.057,,478,WC 36,,Final,,,,1,1.5,-1,3.5,4,5.5,1.0,1.5,-1.0,-1.0,-1.0,-1.0,18.12.2022 bramkarz (90'),Polska,04.07.2023"
"Czeslaw Opalach,298111956,20.100,,590,WC 36,,Final,,,,2,3.5,-1,3.5,4.5,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,16.05.2022 stoper (90'),Polska,04.07.2023"
"Dawid Gargul,306539731,19.105,,450,WC 36,2,Friendly,16/02/2024,87,2,-1,3,-1,4,5,4.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,18.12.2022 pomocnik (90'),Polska,04.07.2023"
"Dawid Glabik,294926265,21.064,,604,WC 36,,Final,,,,1.5,-1,-1,3.5,4.5,4,1.5,-1.0,-1.0,-1.0,4.5,-1.0,31.03.2022 bramkarz (90'),Polska,04.07.2023"
"Fryderyk Czeszewski,300607418,20.000,,408,WC 36,1,Friendly,09/02/2024,87,1,-1,-1,4.5,4,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,18.12.2022 skrzydlowy (87'),Polska,04.07.2023"
"Ihor Pogorelov,294462189,21.000,,513,WC 36,,Final,,,,1.5,3,-1,3,3.5,-1,1.5,-1.0,-1.0,3.0,3.5,-1.0,12.06.2022 skrzydlowy (90'),Polska,04.07.2023"
"Jakub Skwarski,299171946,20.087,Q,492,WC 36,,Final,,,,-1,-1,-1,-1,4,5.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,11.12.2022 skrzydlowy (90'),Polska,04.07.2023"
"Piotr Niedzwiedz,310245931,19.078,P,387,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,-1,-1,3.5,4,-1,-1,-1.0,-1.0,3.5,4.0,-1.0,-1.0,18.12.2022 boczny_obronca (90'),Polska,04.07.2023"
"Rafal Pfeifer,296560444,20.102,H,611,WC 36,,Final,,,,-1,6,-1,5.5,5.5,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,27.11.2022 napastnik (90'),Polska,04.07.2023"
"Stanislaw Bakowski,296655044,21.049,,618,WC 36,,Final,,,,-1,-1,-1,3.5,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,02.10.2022 napastnik (90'),Polska,04.07.2023"
"Tadeusz Tarnawski,298150677,20.106,P,583,WC 36,,Final,,,,2,4,-1,2.5,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,27.11.2022 bramkarz (90'),Polska,04.07.2023"
"Wladyslaw Jalowiecki,298597129,20.080,,562,WC 36,,Final,,,,0,-1,-1,3.5,3.5,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,18.12.2022 napastnik (90'),Polska,04.07.2023"
"Wladyslaw Scieszko,310753732,19.046,,323,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,18.12.2022 stoper (90'),Polska,04.07.2023"
"Zbigniew Zgiet,305712305,20.057,H,436,WC 36,,Final,,,,-1,-1,-1,5.5,4.5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,18.12.2022 pomocnik (90'),Polska,04.07.2023"
"Arkadiusz Mrowczynski,324841206,16.034,,143,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,1,3,-1,-1,3.5,2.5,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (90'),Polska,04.07.2023"
"Cezary Dominko,324841201,17.089,,143,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,0.5,1.5,-1,3,-1,3,-1.0,1.5,-1.0,3.0,-1.0,-1.0,10.05.2023 stoper (90'),Polska,04.07.2023"
"Dariusz Tartanus,324841199,17.061,H,143,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,0.5,1.5,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,28.06.2023 napastnik (90'),Polska,04.07.2023"
"Dobrociech Kasperczyk,322059427,16.099,,114,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 bramkarz (90'),Polska,04.07.2023"
"Dominik Kus,324841200,16.036,,143,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,2,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,28.06.2023 pomocnik (90'),Polska,04.07.2023"
"Gabriel Krzysztofik,322197966,17.010,H,48,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,2,-1,-1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,17.05.2023 pomocnik (90'),Polska,04.07.2023"
"Gawel Kempinski,324841191,17.100,,143,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,3.5,-1,3.5,4,2.5,-1.0,3.5,-1.0,3.5,-1.0,-1.0,28.06.2023 pomocnik (90'),Polska,04.07.2023"
"Jakub Panufnik,324841198,16.044,,143,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,3,-1,2.5,-1,2.5,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (90'),Polska,04.07.2023"
"Korneliusz Fijal,324841197,16.043,,143,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,0.5,1,-1,1.5,-1,2,-1.0,1.0,-1.0,-1.0,-1.0,2.0,03.05.2023 stoper (90'),Polska,04.07.2023"
"Leon Cicha,324841192,16.050,,143,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,3.5,-1,-1,2.5,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,28.06.2023 napastnik (90'),Polska,04.07.2023"
"Marian Cichalewski,327805968,17.027,,68,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,28.06.2023 pomocnik (90'),Polska,04.07.2023"
"Mateusz Kopiczko,325137767,16.044,Q,107,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,28.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Mikolaj Trocha,324841205,17.011,,143,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,3.5,-1,3,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (90'),Polska,04.07.2023"
"Orest Zbrzezny,324841204,18.007,,143,WC 37,,Final,,,,-1,1.5,-1,-1,-1,3,-1.0,1.5,-1.0,-1.0,-1.0,3.0,08.03.2023 napastnik (90'),Polska,04.07.2023"
"Pawel Kwarciany,328186713,16.068,,19,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Tomasz Wincenciak,329002533,15.082,,40,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Waldemar Kolasinski,323126743,16.099,,135,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,28.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Wlodzimierz Rozmarynowski,324841195,17.076,,143,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,31.05.2023 pomocnik (90'),Polska,04.07.2023"
"Aleksander Dardas,320007740,17.030,,100,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,3.5,-1,-1,-1,4.5,-1.0,3.5,-1.0,-1.0,-1.0,4.5,22.04.2023 napastnik (90'),Polska,04.07.2023"
"Amadeusz Kiersz,326274628,16.037,,106,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,4.5,-1,4.5,4.5,-1,-1.0,4.5,-1.0,4.5,4.5,-1.0,01.07.2023 stoper (90'),Polska,04.07.2023"
"Augustyn Hajkowski,322059602,17.078,,149,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,3,-1,4,3.5,-1,-1.0,3.0,-1.0,4.0,-1.0,-1.0,13.05.2023 stoper (90'),Polska,04.07.2023"
"Bohdan Kepka,328746299,17.057,,72,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,5.5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,04.07.2023"
"Fryderyk Gawlinski,326474562,16.076,,50,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,3,-1,-1,-1,3.5,-1.0,3.0,-1.0,-1.0,-1.0,3.5,03.06.2023 stoper (90'),Polska,04.07.2023"
"Fryderyk Slupianek,477505690,18.075,,-1,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,6.5,-1,-1,-1,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,04.07.2023"
"Grzegorz Strug,327383337,16.002,,16,WC 38,1,Friendly,02/05/2025,91,1,-1,4,-1,-1,4.5,-1,-1.0,4.0,-1.0,-1.0,4.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Gustaw Zolcinski,327762045,17.067,H,93,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1.5,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,04.07.2023"
"Jan Ostafin,324316946,16.040,,141,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4,4,4.5,4,-1,-1.0,-1.0,-1.0,4.5,4.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Konrad Mrozinski,326019647,17.084,Q,114,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Marcin Garstka,326409038,17.071,,86,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,5,-1,4.5,-1.0,-1.0,-1.0,5.0,-1.0,4.5,20.05.2023 pomocnik (90'),Polska,04.07.2023"
"Patryk Podedworny,328195652,16.032,Q57,57,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,3,4,4.5,5.5,-1.0,-1.0,3.0,4.0,4.5,-1.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Radoslaw Dygas,323730827,16.080,,156,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,3,3,5,-1,-1,-1.0,3.0,3.0,5.0,-1.0,-1.0,06.05.2023 stoper (90'),Polska,04.07.2023"
"Roman Czajko,324098294,16.067,,135,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,5,-1,5.5,-1,-1.0,-1.0,5.0,-1.0,5.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Roman Iglinski,326570892,17.018,P,37,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,3,-1,5.5,-1.0,-1.0,-1.0,3.0,-1.0,5.5,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Wieslaw Marciszewski,324897179,17.021,,30,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,3.5,4.5,-1.0,-1.0,-1.0,-1.0,3.5,4.5,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Zbigniew Dostatnia,327957732,16.006,H44,44,WC 38,,Final,,,,-1,3.5,3.5,4,3.5,-1,-1.0,3.5,3.5,4.0,3.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Aleks Gaczol,332364319,16.042,,14,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Aleksander Rzekec,332364316,16.086,,14,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Baltazar Dynkowski,332364314,16.007,Q14,14,WC 38,,Final,,,,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Fryderyk Apostel,332364318,15.083,,14,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,23.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Gniewosz Olownia,332364326,16.049,,14,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,2.5,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Joachim Kukulski,332364317,15.087,,14,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Karol Krasulak,332364323,15.045,,14,WC 38,13,Continental Championship - Quarterfinals,11/07/2025,91,11,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Konrad Baleja,332364315,16.026,,14,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Lukasz Marcinczyk,332364324,15.042,,14,WC 38,14,Continental Championship - Semifinals,14/07/2025,91,12,2,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 bramkarz (90'),Polska,04.07.2023"
"Piotr Puzio,332364320,16.060,,14,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Roman Mowinski,332364322,16.040,,14,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,2,-1,-1,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Ryszard Zubrzak,332364325,16.034,,14,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Waclaw Jurkowski,332364313,16.094,,14,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1.5,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.06.2023 bramkarz (25'),Polska,04.07.2023"
"Zdzislaw Dziedzic,332364312,16.078,,14,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Zdzislaw Wroniecki,332364321,16.074,,14,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Aleks Cedro,327887102,17.011,,70,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5.5,-1,4.5,6.5,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,30.06.2023 stoper (62'),Polska,04.07.2023"
"Alfred Zembik,321525862,17.054,Q,170,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,6,5.5,5.5,-1,6,-1.0,-1.0,4.0,5.0,-1.0,-1.0,30.06.2023 stoper (28'),Polska,04.07.2023"
"Bonifacy Zdzieblak,322453932,16.084,,100,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,30.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Dominik Wojdecki,322606269,18.016,,149,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 bramkarz (90'),Polska,04.07.2023"
"Jedrzej Pakula,327099515,16.050,,93,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,6,6,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (67'),Polska,04.07.2023"
"Kastor Stelmaszyk,328854866,17.029,,51,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Konrad Kanarek,325745491,17.009,,44,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,04.07.2023"
"Krzysztof Kempski,329505594,16.040,,16,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Marian Janczewski,320410863,18.017,,163,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,5.5,3,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.06.2023 bramkarz (90'),Polska,04.07.2023"
"Mateusz Kudlik,477522331,18.020,H,-1,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,6,6,7,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,-----,Polska,04.07.2023"
"Pawel Kolodzinski,324316990,17.014,,142,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,6,5,-1,-1,-1,-1.0,5.0,4.5,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,04.07.2023"
"Przemyslaw Monczko,329402608,17.015,,30,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Teodozjusz Kurpierz,325484744,17.028,H,121,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,5.5,6,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.06.2023 pomocnik (62'),Polska,04.07.2023"
"Wincenty Jachym,325363765,16.073,,128,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,-1,5.5,6,-1,-1.0,-1.0,-1.0,5.0,5.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,04.07.2023"
"Witold Witczynski,320314957,17.022,,107,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5,5,5,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,10.06.2023 boczny_obronca (23'),Polska,04.07.2023"
"Wladyslaw Drazkowski,315490501,18.010,,289,WC 37,,Final,,,,-1,5,5.5,-1,6,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 boczny_obronca (23'),Polska,04.07.2023"
"Wlodzimierz Sygnowski,327762013,16.109,,65,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,7,6,-1,-1,5,-1.0,5.0,5.5,-1.0,-1.0,5.0,30.06.2023 napastnik (90'),Polska,04.07.2023"
"Adrian Arseniuk,325191184,17.086,U134,134,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,03.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Andrzej Szawarski,311247497,18.101,,337,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,04.07.2023"
"Boguslaw Gebusia,315963883,17.090,,261,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,1.5,-1,-1,-1,4.5,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,03.07.2023 napastnik (90'),Polska,04.07.2023"
"Bronislaw Mocek,319365984,17.078,,219,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,2,5.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Drogomir Materzok,315737016,17.089,,253,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,2.5,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,03.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Jakub Wdzieczna,318017547,17.057,,121,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 bramkarz (90'),Polska,04.07.2023"
"Jerzy Malyska,321928027,16.082,,184,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,2,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,03.07.2023 napastnik (90'),Polska,04.07.2023"
"Kryspin Wawrzynek,324276394,17.037,,92,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Krzysztof Gerwatowski,324510722,17.064,,128,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,04.07.2023"
"Maciej Fedorczyk,321474042,18.002,,198,WC 37,1,Friendly,20/09/2024,89,1,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,05.06.2023 stoper (90'),Polska,04.07.2023"
"Michal Brzezina,324910788,16.040,,30,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,05.06.2023 stoper (63'),Polska,04.07.2023"
"Remigiusz Majtczak,320801849,17.024,U,155,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,04.07.2023"
"Sobieslaw Klej,322068594,17.085,T,149,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,27.03.2023 stoper (90'),Polska,04.07.2023"
"Stanislaw Faltynski,324296491,17.017,P,114,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,04.07.2023"
"Stanislaw Kochaj,327610715,16.109,,36,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,05.06.2023 napastnik (90'),Polska,04.07.2023"
"Teodor Sadel,318807328,18.061,U,225,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,1,-1,-1,3,-1,5,1.0,-1.0,-1.0,3.0,-1.0,5.0,05.06.2023 pomocnik (90'),Polska,04.07.2023"
"Ariel Szumilas,331015141,16.027,,29,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,4.5,6,-1.0,-1.0,-1.0,-1.0,4.5,6.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Alfred Siwiec,315780605,17.100,,240,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,4.5,4,6,-1,4.5,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Andrzej Labuzek,318980700,17.076,,243,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,2.5,4,-1,4.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Cieszymir Garbal,325572190,17.044,,107,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3,3,-1,-1,-1,-1.0,3.0,3.0,-1.0,-1.0,-1.0,26.03.2023 stoper (90'),Polska,04.07.2023"
"Damian Kisielinski,324233809,17.013,,121,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,09.03.2023 boczny_obronca (90'),Polska,04.07.2023"
"Dawid Rudobrody,318980697,17.080,,243,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,1.5,2.5,3,2.5,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,16.04.2023 pomocnik (65'),Polska,04.07.2023"
"Donat Babka,321021790,17.064,Q,184,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Ireneusz Jafra,323283676,16.063,,135,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,12.03.2023 napastnik (90'),Polska,04.07.2023"
"Jerzy Chrzaszcz,318980701,17.103,H,243,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,4.5,-1,-1,3,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Jozef Wolosewicz,314421078,18.033,P,177,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,-1,4,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Marek Kurpierz,313456444,18.054,T,205,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,4.5,5.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,02.07.2023 skrzydlowy (90'),Polska,04.07.2023"
