Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update
"Nikodem Frelek,330470124,17.011,,46,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2,-1,3,-1,-1,-1.0,2.0,-1.0,3.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Pawel Terech,330470120,15.109,,46,WC 38,2,Friendly,09/05/2025,91,2,-1,3,-1,4,-1,-1,-1.0,3.0,-1.0,4.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Przemyslaw Jachym,330470129,16.048,T,46,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,24.06.2023 napastnik (90'),Polska,05.07.2023"
"Rajnard Ciepielewski,330470132,16.034,,46,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stoislaw Stefanczyk,330470123,15.093,,46,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,2,-1,1,2,-1,-1.0,2.0,-1.0,1.0,2.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Zygmunt Majchrzak,330470128,16.100,,46,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Tomasz Wielgorski,329883003,17.034,Q,47,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,-1,3,-1,-1,-1.0,3.5,-1.0,3.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Maciej Slawinski,327390427,16.031,,51,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,4.5,-1,-1,-1,-1,0.5,4.5,-1.0,-1.0,-1.0,-1.0,0.5,05.07.2023 bramkarz (90'),Polska,05.07.2023"
"Piotr Dobrolinski,325463483,17.048,,56,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,4,4,-1,-1.0,2.5,-1.0,4.0,4.0,-1.0,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Beniamin Paciej,325701267,17.022,,51,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,2.5,-1,-1,4.5,5.5,-1.0,2.5,-1.0,-1.0,4.5,5.5,05.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Nikodem Lewkowicz,328677503,16.086,,56,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Radoslaw Bielesz,328422724,16.021,,49,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jedrzej Pawlas,323283949,16.068,T,52,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,2.5,4.5,5,6.5,5,4.5,-1.0,4.5,5.0,-1.0,5.0,4.5,30.06.2023 stoper (90'),Polska,05.07.2023"
"Odon Siudut,324317301,16.047,,57,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,2,-1,3,4.5,4.5,6,-1.0,-1.0,3.0,4.5,4.5,6.0,05.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Wiktor Slefarski,326019393,16.066,,56,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bogdan Faltyn,328603913,15.107,P,52,WC 38,2,Friendly,09/05/2025,91,2,2.5,-1,-1,5,-1,-1,2.5,-1.0,-1.0,5.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Alfred Bara,328422779,16.004,H,51,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,25.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Gustaw Skrzypczyk,326564794,16.041,,52,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,3.5,3.5,-1,-1,-1.0,-1.0,3.5,3.5,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Henryk Blazynski,325087068,16.058,,52,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,11.06.2023 pomocnik (90'),Polska,05.07.2023"
"Rafal Swiatczak,329412916,16.067,,49,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,3.5,-1,5,-1,-1,-1.0,3.5,-1.0,5.0,-1.0,-1.0,13.06.2023 pomocnik (90'),Polska,05.07.2023"
"Alfred Deptuch,330212134,16.011,,50,WC 38,,Final,,,,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,01.07.2023 napastnik (44'),Polska,05.07.2023"
"Jaropelk Przybylek,324640675,16.083,P,58,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,2,2.5,3.5,3,4.5,-1,2.0,2.5,3.5,3.0,4.5,-1.0,28.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Marcin Kulawczyk,329233530,16.019,,51,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,3.5,3.5,-1,-1,-1,-1.0,3.5,3.5,-1.0,-1.0,-1.0,21.06.2023 stoper (90'),Polska,05.07.2023"
"Andrzej Brudlo,329233179,16.086,,51,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Tadeusz Kuciewski,328015458,16.107,,49,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,4,2.5,4,-1,-1.0,-1.0,4.0,2.5,4.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Joachim Abramowicz,326610374,16.012,,47,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,1,2.5,-1,4,-1,4.5,1.0,2.5,-1.0,4.0,-1.0,4.5,03.07.2023 pomocnik (90'),Polska,05.07.2023"
"Jacenty Nalepka,328202544,15.101,,52,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Wojciech Sosnowka,330090752,16.051,U52,52,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,5.5,-1,5,-1.0,-1.0,-1.0,5.5,-1.0,5.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Patryk Pilawa,323055957,16.102,Q,47,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Jozef Rybak,329052950,15.079,,44,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,18.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Janusz Chelstowski,321316962,17.013,,39,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,5.5,4,-1.0,-1.0,-1.0,-1.0,5.5,4.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Arkadiusz Czabanski,329505579,17.005,,33,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,08.06.2023 pomocnik (90'),Polska,05.07.2023"
"Marcin Kierznikiewicz,329106628,16.095,P,45,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2.5,2.5,3,-1,-1,-1.0,2.5,2.5,3.0,-1.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Aleksander Danko,331141554,16.060,,36,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4,2.5,-1,1.5,-1.0,-1.0,4.0,2.5,-1.0,1.5,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Czeslaw Sztyper,331141555,15.086,,36,WC 38,7,Continental Championship  Matchday 5,30/05/2025,91,5,-1,2.5,-1,-1,3,5,-1.0,2.5,-1.0,-1.0,3.0,5.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Franciszek Kosciecha,331141565,15.068,U36,36,WC 38,9,Continental Championship  Matchday 7,13/06/2025,91,7,-1,-1,4,2.5,3.5,-1,-1.0,-1.0,4.0,2.5,3.5,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Jaroslaw Nieweglowski,331141560,15.107,,36,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,2.5,3,3.5,-1,-1.0,-1.0,2.5,3.0,3.5,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Kamil Kanski,330589525,16.030,P,35,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,4,-1,3,-1,5.5,-1.0,3.0,-1.0,3.0,-1.0,5.5,01.07.2023 stoper (60'),Polska,05.07.2023"
"Maciej Smykulec,331141557,17.018,,36,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.06.2023 stoper (60'),Polska,05.07.2023"
"Mateusz Lasota,331141558,15.054,,36,WC 38,11,Continental Championship  Matchday 9,27/06/2025,91,9,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Norbert Norberciak,331141564,15.041,,36,WC 38,14,Continental Championship - Semifinals,14/07/2025,91,12,-1,-1,2.5,3,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 pomocnik (60'),Polska,05.07.2023"
"Piotr Niedziela,331141561,15.049,,36,WC 38,12,Continental Championship  Matchday 10,04/07/2025,91,10,1,-1,-1,-1,3,-1,1.0,-1.0,-1.0,-1.0,3.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Przemyslaw Witko,331141556,16.070,,36,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,1,-1,3,-1,4,-1,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Rudolf Kaluski,331141562,16.008,,36,WC 38,,Final,,,,-1,3.5,-1,3,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 napastnik (30'),Polska,05.07.2023"
"Ryszard Stawiszynski,331141563,16.063,,36,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,3,4,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 pomocnik (30'),Polska,05.07.2023"
"Tadeusz Podsiadla,331141559,16.097,,36,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,5.5,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (30'),Polska,05.07.2023"
"Teofil Ciesla,331141566,16.050,,36,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jakub Plucinski,327390880,16.004,,35,WC 38,1,Friendly,02/05/2025,91,1,1.5,5,-1,-1,4.5,-1,-1.0,4.5,-1.0,-1.0,4.5,-1.0,28.06.2023 stoper (90'),Polska,05.07.2023"
"Cezary Tulodziecki,331145786,15.098,,35,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,1.5,3,-1,3.5,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (90'),Polska,05.07.2023"
"Gustaw Pawelec,331145788,16.030,H35,35,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,1,1.5,-1,2.5,-1,-1,-1.0,1.5,-1.0,2.5,-1.0,-1.0,28.06.2023 bramkarz (44'),Polska,05.07.2023"
"Gustaw Rydzak,331145790,16.093,,35,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,1.5,-1,2.5,-1,3.5,-1.0,1.5,-1.0,2.5,-1.0,3.5,28.06.2023 pomocnik (90'),Polska,05.07.2023"
"Jakub Kasperkowicz,331145796,16.031,,35,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,2.5,-1,2.5,7,-1.0,-1.0,2.5,-1.0,2.5,-1.0,28.06.2023 napastnik (71'),Polska,05.07.2023"
"Jakub Zackiewicz,331145784,16.050,,35,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,3.5,2.5,-1,2.5,-1.0,-1.0,3.5,2.5,-1.0,2.5,28.06.2023 napastnik (90'),Polska,05.07.2023"
"Jozef Szostakowski,331145787,15.104,,35,WC 38,2,Friendly,09/05/2025,91,2,0.5,1.5,-1,2,-1,1.5,-1.0,1.5,-1.0,2.0,-1.0,1.5,21.06.2023 pomocnik (90'),Polska,05.07.2023"
"Kazimierz Skocz,331145792,17.016,,35,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,2,3,-1,6,-1.0,-1.0,2.0,3.0,-1.0,5.0,28.06.2023 napastnik (90'),Polska,05.07.2023"
"Marek Beszterda,331145789,16.067,,35,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,2,3.5,-1,6,-1.0,-1.0,2.0,-1.0,-1.0,4.0,28.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Ryszard Rydzy,331145794,16.050,,35,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,2,-1,-1,2.5,2.5,3.5,-1.0,-1.0,-1.0,-1.0,2.5,3.5,21.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Szymon Sawa,331145791,15.036,,35,WC 38,15,Continental Championship - Finals,18/07/2025,91,12,-1,2.5,-1,1.5,-1,4,-1.0,2.5,-1.0,1.5,-1.0,-1.0,21.06.2023 stoper (90'),Polska,05.07.2023"
"Waclaw Koper,331145793,16.057,,35,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,3,3,3,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,21.06.2023 napastnik (90'),Polska,05.07.2023"
"Waldemar Juszkiewicz,331145785,15.072,,35,WC 38,9,Continental Championship  Matchday 7,13/06/2025,91,7,-1,2.5,-1,3,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,28.06.2023 pomocnik (19'),Polska,05.07.2023"
"Amadeusz Kubicz,331142633,16.038,,36,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Andrzej Lorek,331142631,15.052,,36,WC 38,12,Continental Championship  Matchday 10,04/07/2025,91,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Andrzej Niemyjski,331142624,16.078,,36,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Bronislaw Pompa,331142629,15.096,,36,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Gniewosz Kretkowski,331142626,15.107,,36,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Kazimierz Kolpacki,331142628,16.008,,36,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Klaudiusz Hyzy,331142623,16.103,,36,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Luis Rutschek,331142635,15.079,,36,WC 38,8,Continental Championship  Matchday 6,06/06/2025,91,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Marian Milczuk,331142632,15.044,,36,WC 38,13,Continental Championship - Quarterfinals,11/07/2025,91,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Mscibor Handzlik,331142630,16.056,,36,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Otton Blecharczyk,331142634,16.032,,36,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Stanislaw Koczkodon,331142627,15.096,,36,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Szymon Gilski,331142636,16.007,,36,WC 38,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Wojciech Waldon,331142625,17.006,,36,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Zygmunt Bereszynski,331142637,15.039,,36,WC 38,15,Continental Championship - Finals,18/07/2025,91,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Roman Popowicz,324722613,16.075,,44,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,5,2,-1,-1,-1,-1,4.5,2.0,-1.0,-1.0,-1.0,-1.0,03.07.2023 bramkarz (63') stoper (27'),Polska,05.07.2023"
"Kasper Karas,328978187,16.088,H,42,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Romuald Lopato,330614865,15.093,,36,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Henryk Skoros,324542862,16.038,,38,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,28.06.2023 stoper (90'),Polska,05.07.2023"
"Dariusz Rydzik,327762036,16.031,,43,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,3,3.5,-1,4.5,3.5,-1.0,3.0,3.5,-1.0,4.5,3.5,03.07.2023 napastnik (90'),Polska,05.07.2023"
"Henryk Kurasz,326163400,16.057,H,37,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,-1,3.5,-1,5,-1.0,2.5,-1.0,3.5,-1.0,5.0,03.07.2023 stoper (90'),Polska,05.07.2023"
"Tobiasz Wcislo,326338155,17.025,,45,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,05.07.2023 stoper (90'),Polska,05.07.2023"
"Bartlomiej Kolosowski,331146883,17.005,,35,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,1.5,-1,-1,-1,-1,3,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,25.06.2023 napastnik (89'),Polska,05.07.2023"
"Ben Lukas Tiele,331146890,17.009,,35,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,1,-1,2,-1,-1,5,1.0,-1.0,2.0,-1.0,-1.0,4.5,02.07.2023 napastnik (44'),Polska,05.07.2023"
"Brajan Dziegielewski,331146889,16.055,,35,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,-1,-1,-1,6.5,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,02.07.2023 napastnik (46'),Polska,05.07.2023"
"Dominik Pastuszek,331146884,15.091,,35,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,-1,1.5,-1,2.5,-1,-1,-1.0,1.5,-1.0,2.5,-1.0,-1.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Dominik Rejowski,331146882,17.014,,35,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,3,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,25.06.2023 boczny_obronca (44'),Polska,05.07.2023"
"Donald Florczak,331146891,16.021,,35,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,4,3.5,-1,-1.0,-1.0,-1.0,4.0,3.5,-1.0,02.07.2023 pomocnik (90'),Polska,05.07.2023"
"Henryk Wardach,331146888,16.009,,35,WC 38,,Final,,,,1,-1,-1,2.5,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,23.06.2023 bramkarz (44'),Polska,05.07.2023"
"Ignacy Wlosik,331146880,16.073,,35,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,1,-1,-1,3,-1,-1,1.0,-1.0,-1.0,3.0,-1.0,-1.0,25.06.2023 bramkarz (90'),Polska,05.07.2023"
"Konrad Ligman,331146895,16.004,,35,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,02.07.2023 napastnik (90'),Polska,05.07.2023"
"Radoslaw Kasperkowicz,331146881,16.107,,35,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,5.5,5,-1.0,-1.0,-1.0,-1.0,4.5,5.0,02.07.2023 skrzydlowy (46'),Polska,05.07.2023"
"Rafal Pazio,331146894,15.035,,35,WC 38,15,Continental Championship - Finals,18/07/2025,91,12,1.5,-1,-1,-1,2,4,-1.0,-1.0,-1.0,-1.0,2.0,4.0,23.06.2023 bramkarz (46'),Polska,05.07.2023"
"Robert Tama,331146886,16.048,,35,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,3,3.5,-1,-1,-1,-1.0,3.0,3.0,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Slawomir Dolomisiewicz,331146893,16.001,Q,35,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,02.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Szczeslaw Chilinski,331146892,15.096,,35,WC 38,4,Continental Championship  Matchday 2,19/05/2025,91,4,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Wladyslaw Kotyza,331146885,16.025,,35,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,2.5,3,-1,-1,-1,-1.0,2.5,3.0,-1.0,-1.0,-1.0,02.07.2023 stoper (90'),Polska,05.07.2023"
"Artur Nyckowski,328648010,15.095,T,45,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,3,-1,3,4,-1,-1.0,3.0,-1.0,3.0,4.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Maciej Wiloch,325882882,16.014,P,37,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,-1,4,-1,-1,6,-1.0,-1.0,4.0,-1.0,-1.0,6.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Magnus Ritschel,327932488,17.009,,45,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,05.06.2023 pomocnik (90'),Polska,05.07.2023"
"Wincenty Goreczna,328166065,16.052,,37,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,4,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,05.07.2023 stoper (90'),Polska,05.07.2023"
"Gustaw Feliszek,330663050,15.101,P36,36,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,22.06.2023 pomocnik (90'),Polska,05.07.2023"
"Adrian Dalmata,324640530,17.005,,38,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,5.5,-1,5,-1.0,-1.0,4.5,5.5,-1.0,5.0,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Pawel Grzegowski,330039068,16.066,,34,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Teofil Rudzinski,327072150,16.097,P,45,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Amadeusz Lachowicz,328877193,16.078,,38,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,5,3.5,-1,-1.0,-1.0,-1.0,5.0,3.5,-1.0,22.06.2023 pomocnik (90'),Polska,05.07.2023"
"Zbigniew Myszko,325319336,16.065,,45,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,4,3,-1,2.5,-1,0.5,4.0,3.0,-1.0,2.5,-1.0,0.5,29.06.2023 pomocnik (90'),Polska,05.07.2023"
"Gabriel Kata,328035771,16.069,,45,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,5,-1,7.5,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 pomocnik (65'),Polska,05.07.2023"
"Janusz Gudalewski,328291027,16.059,U,37,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,3,4,4.5,-1,-1.0,-1.0,3.0,4.0,4.5,-1.0,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
