Wladyslaw Ressel,315963081,17.040,,190,WC 37,,Final,,,,-1,5,4.5,6,6,4.5,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Wladyslaw Weszka,317150764,16.093,Q,197,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4.5,3,5,3.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Ziemowit Plotek,322428368,16.079,,102,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4.5,4,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska,17.04.2023
Zygmunt Sito,313909159,17.109,T,175,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,6,-1,-1,-1,5,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska,17.04.2023
Czcibor Berka,318547891,16.104,,99,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5,4.5,4,3.5,4,-1.0,5.0,-1.0,4.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Euzebiusz Wereszko,324683388,16.088,,50,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,17.04.2023 napastnik (90'),Polska,17.04.2023
Franek Poloczek,321216251,17.077,H,85,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,3,-1,-1,3.5,6.5,-1.0,3.0,-1.0,-1.0,-1.0,6.5,17.04.2023 napastnik (90'),Polska,17.04.2023
Jakub Szydlo,314723944,17.023,,190,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,1,-1,2.5,3.5,3.5,4.5,1.0,-1.0,-1.0,3.5,3.5,4.5,17.04.2023 pomocnik (90'),Polska,17.04.2023
Jan Skrzyniarz,308344033,19.041,,309,WC 36,,Final,,,,1.5,4,-1,-1,3.5,-1,1.5,-1.0,-1.0,-1.0,3.5,-1.0,27.02.2023 bramkarz (90'),Polska,17.04.2023
Jozef Wisnik,321239451,16.109,,22,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,4.5,1.5,-1,-1,-1,-1,4.5,1.5,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (90'),Polska,17.04.2023
Jozef Wyzgol,327430129,15.026,,15,WC 38,2,Friendly,09/05/2025,91,2,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,04.04.2023 bramkarz (90'),Polska,17.04.2023
Krzysiek Kwasniewski,325883866,15.081,,8,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.04.2023 bramkarz (90'),Polska,17.04.2023
Leszek Procajlo,323296940,15.107,,78,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,4.5,3.5,6,5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Maciej Guzy,322965444,16.016,,29,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,2,-1,4,4.5,-1,5,2.0,-1.0,4.0,4.5,-1.0,5.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Marek Gabryszewski,325318981,16.108,,43,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,5,6,6,-1,-1.0,-1.0,5.0,-1.0,6.0,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Pawel Galuszka,325343300,16.051,,36,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,3.5,2,2,-1,-1,-1,3.5,2.0,2.0,-1.0,-1.0,-1.0,10.04.2023 boczny_obronca (90'),Polska,17.04.2023
Robert Goszka,322218521,17.023,H,57,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,3,3.5,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Robert Wasyliszyn,322284187,16.105,,64,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1.5,-1,4,3,-1,4.5,-1.0,-1.0,3.5,3.0,-1.0,4.5,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
S. Kapiszka,475894030,18.064,T,-1,WC 36,16,World Cup - Round I  Matchday 1,03/05/2024,87,13,-1,4.5,4.5,4,4,-1,-1.0,4.5,4.5,4.0,-1.0,-1.0,-----,Polska,17.04.2023
Andrzej Posluszny,324505883,16.040,H,64,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4,5,2.5,-1,-1,-1.0,4.0,5.0,2.5,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Bazyli Rudol,320947153,16.055,,106,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,2.5,4.5,3.5,3.5,4,-1,2.5,4.5,-1.0,3.5,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Beniamin Lasota,326119786,16.000,,22,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,2,2.5,3,-1,-1,-1.0,2.0,2.5,3.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Dariusz Roztworowski,322649527,16.024,,99,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,5,5,6,5,4,-1.0,5.0,5.0,-1.0,5.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Ernest Tomyslak,322589010,16.053,,85,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,1.5,3,3.5,3,3,-1,-1.0,3.0,3.5,3.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Florian Rachon,318411445,17.006,,168,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,2,4.5,5,6.5,5,5,2.0,-1.0,-1.0,-1.0,-1.0,5.0,11.04.2023 napastnik (90'),Polska,17.04.2023
Fryderyk Warot,327049144,15.098,,11,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,3.5,-1,2,-1,-1,-1,3.5,-1.0,2.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (90'),Polska,17.04.2023
Gwalbert Dubas,326158634,16.084,,36,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,3.5,4,3,-1.0,-1.0,-1.0,3.5,4.0,3.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Jonatan Drazyk,327932987,16.091,,7,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Marcin Waldoch,320037604,16.073,,141,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,1.5,3,-1,3,3.5,5,-1.0,3.0,-1.0,3.0,-1.0,5.0,11.04.2023 stoper (90'),Polska,17.04.2023
Przemyslaw Pulka,321197183,16.105,,64,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1.5,3,3,-1,3.5,-1,1.5,3.0,-1.0,-1.0,3.5,-1.0,11.04.2023 stoper (90'),Polska,17.04.2023
Stanislaw Lachowicz,319628112,16.085,Q,154,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1,2,3.5,3.5,4.5,5,1.0,-1.0,-1.0,3.5,4.5,5.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Stanislaw Szczerek,321189406,16.019,T,110,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,2,4.5,5,3.5,-1,6.5,-1.0,4.5,4.5,3.5,-1.0,6.5,17.04.2023 stoper (90'),Polska,17.04.2023
Szymon Dyszel,323269135,17.014,Q,50,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,4.5,5.5,-1,-1.0,-1.0,-1.0,4.5,5.5,-1.0,11.04.2023 pomocnik (90'),Polska,17.04.2023
Teofil Kralski,322882893,16.049,T,29,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,-1,3,3.5,-1,-1.0,-1.0,-1.0,3.0,3.5,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Witold Ogorzalek,318859172,17.013,,92,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,1.5,-1,3,4.5,4,4,1.5,-1.0,3.0,-1.0,4.0,-1.0,11.04.2023 boczny_obronca (90'),Polska,17.04.2023
Andrzej Horowski,321564300,17.028,,91,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Bronislaw Dygas,315956865,17.106,Q,162,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,-1,-1,4,-1,6,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Dawid Krzepisz,324188922,16.001,Q,56,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,3,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Jakub Surowiak,324295925,16.038,,29,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,17.04.2023
Jan Mancewicz,312830426,17.047,,266,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,4,-1,-1,1.5,1,-1,4.0,-1.0,-1.0,1.5,-1.0,-1.0,13.03.2023 pomocnik (90'),Polska,17.04.2023
Krzysztof Kojro,314467601,17.048,P,183,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,5,5,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,13.04.2023 skrzydlowy (90'),Polska,17.04.2023
Maciej Masalski,321697608,17.001,,112,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Maciej Walecki,325970629,16.005,T,43,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,5.5,-1,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,13.04.2023 boczny_obronca (90'),Polska,17.04.2023
Marcin Skrzetuszewski,319061715,17.030,,99,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,13.03.2023 skrzydlowy (90'),Polska,17.04.2023
Marek Wojdal,322988765,16.029,T,15,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Pawel Mondzelewski,315240764,17.013,,139,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,1.5,-1,3,-1,6,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Roman Niburski,323760895,16.076,,78,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,13.04.2023 boczny_obronca (90'),Polska,17.04.2023
Ryszard Lauer,322886216,16.096,,71,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,13.04.2023 bramkarz (90'),Polska,17.04.2023
Sulibor Grudniak,319093870,16.081,,154,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,13.02.2023 bramkarz (90'),Polska,17.04.2023
Wladyslaw Elwertowski,321067580,16.020,,64,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,13.04.2023 napastnik (90'),Polska,17.04.2023
Wladyslaw Popielarczyk,326751078,16.030,,6,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Zygmunt Kacperczyk,314700755,17.029,H,148,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,-1,-1,-1,2.5,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,17.04.2023
Bartosz Ochnik,326533322,15.084,,34,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,4,4,-1,-1,-1,-1.0,4.0,4.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Blazej Tereszkiewicz,317255239,17.018,,108,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,4.5,4.5,-1,5.5,3.5,-1.0,4.5,-1.0,-1.0,5.5,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Florian Kosmacz,322605506,16.053,,87,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,4,4,4.5,3,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,03.04.2023 pomocnik (90'),Polska,17.04.2023
Jan Bugaj,318781673,16.075,,96,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,5,6,3,6.5,-1,-1.0,-1.0,6.0,-1.0,6.5,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Jerzy Hoszczewski,319238311,16.079,,103,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,5,2.5,2.5,-1,1.5,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (90'),Polska,17.04.2023
Jerzy Osik,317995598,16.111,,174,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,3.5,-1,4,4.5,-1.0,-1.0,3.5,-1.0,-1.0,4.5,17.02.2023 napastnik (90'),Polska,17.04.2023
Klaudiusz Frydel,318589405,16.111,P,84,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,3.5,-1,5,5,-1,-1.0,3.5,-1.0,5.0,5.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Ludwik Giczewski,322558019,16.004,U,47,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,2.5,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Maciej Szczudlo,316036038,16.110,,156,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,5,4,5.5,-1.0,-1.0,-1.0,-1.0,4.0,5.5,17.02.2023 napastnik (90'),Polska,17.04.2023
Oscar Hensler,323651997,16.021,,26,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Stanislaw Fior,319070708,16.097,,117,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,-1,6,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,03.04.2023 pomocnik (90'),Polska,17.04.2023
Walerian Kaminski,319651997,16.064,,150,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,3,3.5,3.5,4.5,4,-1.0,-1.0,3.0,3.5,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Witold Swiechowicz,324138825,17.020,H,66,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,2,-1,3.5,-1,-1,-1.0,2.0,-1.0,3.5,-1.0,-1.0,23.02.2023 stoper (90'),Polska,17.04.2023
Wojciech Najduk,324915459,15.110,,56,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,4.5,4,3,-1.0,-1.0,-1.0,4.5,4.0,3.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Zbigniew Malarski,323096936,16.011,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3,3,-1,-1,-1,-1.0,3.0,3.0,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Zenon Kociolek,324098354,17.001,U,40,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,3.5,-1,3,-1,-1,-1.0,3.5,-1.0,3.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Zygmunt Gorzko,322283578,16.032,U,75,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4,4,4,-1,3.5,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,03.04.2023 stoper (90'),Polska,17.04.2023
Aleks Laskiewicz,326338618,16.080,,15,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Atanazy Piataszek,325417238,16.035,T,50,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,3,-1,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,17.03.2023 pomocnik (90'),Polska,17.04.2023
Benedykt Niemczynowicz,322097808,16.007,T,71,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,4,5.5,5.5,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,16.04.2023 napastnik (90'),Polska,17.04.2023
Gerwazy Sniecikowski,314323591,18.073,,204,WC 36,14,Continental Championship - Semifinals,22/04/2024,87,12,-1,3,-1,-1,-1,6.5,-1.0,3.0,-1.0,-1.0,-1.0,6.5,10.03.2023 stoper (90'),Polska,17.04.2023
Jan Tochowicz,324098761,16.002,,22,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,4,-1,6,-1.0,-1.0,-1.0,4.0,-1.0,6.0,16.04.2023 napastnik (90'),Polska,17.04.2023
Kasper Bazylewicz,326554446,16.025,U,36,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,5,-1,3,-1.0,-1.0,-1.0,5.0,-1.0,3.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Lukasz Lodowski,320856588,16.037,U,127,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,17.03.2023 napastnik (90'),Polska,17.04.2023
Lukasz Oleksik,319627937,17.021,,141,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,4.5,5,5,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,16.04.2023 boczny_obronca (90'),Polska,17.04.2023
Mariusz Machola,321215585,16.025,,43,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,2.5,-1,5,-1.0,-1.0,-1.0,2.5,-1.0,5.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Przemyslaw Andrzejak,324092016,15.107,,8,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,16.04.2023 bramkarz (90'),Polska,17.04.2023
Sobieslaw Piejko,319042391,16.079,,113,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,17.03.2023 napastnik (90'),Polska,17.04.2023
Sobieslaw Wiklo,325700881,16.019,,29,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,16.04.2023 pomocnik (90'),Polska,17.04.2023
Wiktor Musidlak,320411806,17.089,,120,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,5,-1,7,5.5,-1.0,-1.0,-1.0,-1.0,7.0,-1.0,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Wladyslaw Mackiewicz,321698073,17.097,,106,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,5,-1,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,07.04.2023 bramkarz (90'),Polska,17.04.2023
Wlodzimierz Elias,316817685,16.105,,155,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,4.5,5,6.5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,16.04.2023 skrzydlowy (90'),Polska,17.04.2023
Wojciech Procyk,321432372,16.092,,99,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,4.5,-1,-1,4,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,16.04.2023 boczny_obronca (90'),Polska,17.04.2023
Zbigniew Rapczewski,324664217,15.100,H,64,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,5,-1,5.5,5,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,16.04.2023 napastnik (90'),Polska,17.04.2023
Oskar Beski,316836273,17.022,,187,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,2,4.5,5.5,5,5.5,5,2.0,-1.0,-1.0,5.0,-1.0,-1.0,28.03.2023 pomocnik (90'),Polska,17.04.2023
Mariusz Obala,326845687,15.080,,5,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,17.04.2023
Oleksandr Vorobei,320512016,16.033,T,127,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5.5,5.5,6,6,4,-1.0,5.5,-1.0,6.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska,17.04.2023
Dariusz Slusarski,325312971,15.058,,44,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,4,2.5,-1,-1,-1.0,-1.0,4.0,2.5,-1.0,-1.0,13.04.2023 boczny_obronca (90'),Polska,17.04.2023
Marcin Wegrzyniak,324949361,16.013,H,58,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2.5,3,2.5,3.5,6,-1.0,-1.0,3.0,2.5,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska,17.04.2023
Przemyslaw Rosowski,326020071,15.052,,21,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,4.5,-1,-1,6,5.5,-1.0,4.5,-1.0,-1.0,6.0,5.5,13.04.2023 stoper (90'),Polska,17.04.2023
Edmund Frasik,318782631,17.017,H,103,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3.5,5,6,5,5,-1.0,-1.0,-1.0,6.0,5.0,5.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Zdzislaw Labinski,318813998,17.047,H,166,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,3.5,2.5,5.5,4,-1,-1.0,3.5,-1.0,5.5,4.0,-1.0,13.04.2023 skrzydlowy (90'),Polska,17.04.2023
Andrzej Bargiel,314749147,18.004,,231,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,2,3.5,3.5,2.5,3,-1,2.0,-1.0,3.5,2.5,-1.0,-1.0,16.03.2023 pomocnik (90'),Polska,17.04.2023
Beniamin Juszczynski,321660622,17.072,H,78,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,2,3,-1,3,-1,5.5,2.0,-1.0,-1.0,3.0,-1.0,5.5,11.04.2023 bramkarz (90'),Polska,17.04.2023
Boleslaw Walowski,320049552,17.031,,95,WC 37,1,Friendly,20/09/2024,89,1,5,3,-1,1,-1,-1,5.0,3.0,-1.0,-1.0,-1.0,-1.0,11.04.2023 stoper (90'),Polska,17.04.2023
Karol Mszyca,321698446,16.039,,35,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,3.5,-1,-1,-1,-1.0,2.5,3.5,-1.0,-1.0,-1.0,28.03.2023 boczny_obronca (90'),Polska,17.04.2023
Lucjan Chudzicki,326635777,17.021,,28,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,1,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.04.2023 bramkarz (90'),Polska,17.04.2023
Marcin Zamyslowski,323765158,16.078,,80,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3.5,-1,4,4.5,4,-1.0,3.5,-1.0,-1.0,-1.0,4.0,11.04.2023 stoper (90'),Polska,17.04.2023
Marek Florczak,319244443,16.092,,43,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,3,-1,6,-1.0,-1.0,-1.0,3.0,-1.0,6.0,13.04.2023 pomocnik (90'),Polska,17.04.2023
Remigiusz Trzpis,321068406,17.020,,65,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,2.5,-1,4.5,3.5,-1,-1.0,-1.0,-1.0,4.5,3.5,-1.0,13.04.2023 skrzydlowy (90'),Polska,17.04.2023
Ryszard Szmigielski,325000969,15.092,,14,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,2.5,-1,3.5,-1,-1.0,-1.0,2.5,-1.0,3.5,-1.0,13.04.2023 boczny_obronca (90'),Polska,17.04.2023
Anastazy Derela,309832755,18.035,Q,308,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,-1,3.5,-1,5,4.5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,15.04.2023 skrzydlowy (90'),Polska,17.04.2023
August Grabowski,318502325,16.100,,134,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,5,-1,-1,5.5,-1.0,4.5,-1.0,-1.0,-1.0,5.5,15.04.2023 stoper (90'),Polska,17.04.2023
Dawid Krysiak,314832536,17.037,,111,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,5.5,4.5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,01.04.2023 pomocnik (90'),Polska,17.04.2023
Fryderyk Poblocki,321473213,16.021,,63,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,15.04.2023 boczny_obronca (90'),Polska,17.04.2023
Janusz Sztangierski,315519712,17.016,,182,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,4,5.5,5.5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,15.04.2023 skrzydlowy (90'),Polska,17.04.2023
Kazimierz Knapik,315132994,17.038,,189,WC 37,,Final,,,,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,24.12.2022 skrzydlowy (90'),Polska,17.04.2023
Krzysztof Kaptur,325325758,15.070,,35,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,5,-1,4,-1.0,-1.0,-1.0,5.0,-1.0,4.0,15.04.2023 napastnik (90'),Polska,17.04.2023
